facility_id,mortality_measure_count,safety_measure_count,readmission_measure_count,patient_exp_measure_count,timely_effective_measure_count
220015,8,8,11,15,10
220016,8,8,11,15,10
220017,,,,,
220019,8,8,11,15,10
22001F,8,8,11,15,10
220020,8,8,11,15,10
220024,8,8,11,15,10
220029,8,8,11,15,10
220030,8,8,11,15,10
220031,8,8,11,15,10
220033,8,8,11,15,10
220035,8,8,11,15,10
220036,8,8,11,15,10
220046,8,8,11,15,10
220049,8,8,11,15,10
220052,8,8,11,15,10
220060,8,8,11,15,10
220062,8,8,11,15,10
220063,8,8,11,15,10
220065,8,8,11,15,10
220066,8,8,11,15,10
220070,8,8,11,15,10
220071,8,8,11,15,10
220073,8,8,11,15,10
220074,8,8,11,15,10
220075,8,8,11,15,10
220077,8,8,11,15,10
220080,8,8,11,15,10
220083,8,8,11,15,10
220084,8,8,11,15,10
220086,8,8,11,15,10
220088,8,8,11,15,10
220090,8,8,11,15,10
220095,8,8,11,15,10
220098,,,,,
22009F,8,8,11,15,10
220100,8,8,11,15,10
220101,8,8,11,15,10
220105,8,8,11,15,10
220108,8,8,11,15,10
22010F,8,8,11,15,10
220110,8,8,11,15,10
220111,8,8,11,15,10
220116,8,8,11,15,10
220119,8,8,11,15,10
220126,8,8,11,15,10
220135,8,8,11,15,10
220163,8,8,11,15,10
220171,8,8,11,15,10
220175,8,8,11,15,10
220176,8,8,11,15,10
220177,8,8,11,15,10
221300,8,8,11,15,10
221302,8,8,11,15,10
221303,8,8,11,15,10
221304,8,8,11,15,10
223300,,,,,
223302,,,,,
223304,,,,,
224001,,,,,
224007,,,,,
224013,,,,,
224018,,,,,
224021,,,,,
224022,,,,,
224023,,,,,
224028,,,,,
224031,,,,,
224032,,,,,
224038,,,,,
224039,,,,,
224040,,,,,
224041,,,,,
224043,,,,,
224044,,,,,
224045,,,,,
224046,,,,,
224047,,,,,
230002,8,8,11,15,10
230003,8,8,11,15,10
230005,8,8,11,15,10
230015,8,8,11,15,10
230017,8,8,11,15,10
230019,8,8,11,15,10
230020,8,8,11,15,10
230021,8,8,11,15,10
230022,8,8,11,15,10
230024,8,8,11,15,10
230029,8,8,11,15,10
230030,8,8,11,15,10
230031,8,8,11,15,10
230035,8,8,11,15,10
230036,8,8,11,15,10
230037,8,8,11,15,10
230038,8,8,11,15,10
230041,8,8,11,15,10
230046,8,8,11,15,10
230047,8,8,11,15,10
230053,8,8,11,15,10
230054,8,8,11,15,10
230055,8,8,11,15,10
230058,8,8,11,15,10
230059,8,8,11,15,10
23005F,8,8,11,15,10
230066,8,8,11,15,10
230069,8,8,11,15,10
230070,8,8,11,15,10
230071,8,8,11,15,10
230072,8,8,11,15,10
230075,8,8,11,15,10
230077,8,8,11,15,10
230078,8,8,11,15,10
230080,8,8,11,15,10
230081,8,8,11,15,10
230085,,,,,
230089,8,8,11,15,10
230092,8,8,11,15,10
230093,8,8,11,15,10
230095,8,8,11,15,10
230097,8,8,11,15,10
230099,8,8,11,15,10
230100,8,8,11,15,10
230104,8,8,11,15,10
230105,8,8,11,15,10
230108,8,8,11,15,10
230110,8,8,11,15,10
230117,8,8,11,15,10
23011F,8,8,11,15,10
230121,8,8,11,15,10
23012F,8,8,11,15,10
230130,8,8,11,15,10
230132,8,8,11,15,10
230133,8,8,11,15,10
230141,8,8,11,15,10
230142,8,8,11,15,10
230144,8,8,11,15,10
230146,8,8,11,15,10
230151,8,8,11,15,10
230156,8,8,11,15,10
230165,8,8,11,15,10
230167,8,8,11,15,10
230174,8,8,11,15,10
230176,8,8,11,15,10
230180,8,8,11,15,10
230193,8,8,11,15,10
230195,8,8,11,15,10
230197,8,8,11,15,10
230207,8,8,11,15,10
230208,8,8,11,15,10
230216,8,8,11,15,10
230217,8,8,11,15,10
230222,8,8,11,15,10
230227,8,8,11,15,10
230230,8,8,11,15,10
230236,8,8,11,15,10
230239,8,8,11,15,10
230241,8,8,11,15,10
230244,8,8,11,15,10
230254,8,8,11,15,10
230259,8,8,11,15,10
230264,8,8,11,15,10
230269,8,8,11,15,10
230270,8,8,11,15,10
230273,8,8,11,15,10
230275,8,8,11,15,10
230277,8,8,11,15,10
230279,8,8,11,15,10
230297,8,8,11,15,10
230301,8,8,11,15,10
230302,8,8,11,15,10
230303,8,8,11,15,10
23037F,8,8,11,15,10
230779,,,,,
231300,8,8,11,15,10
231301,8,8,11,15,10
231303,8,8,11,15,10
231304,8,8,11,15,10
231305,8,8,11,15,10
231306,8,8,11,15,10
231307,8,8,11,15,10
231308,8,8,11,15,10
231310,8,8,11,15,10
231311,8,8,11,15,10
231312,8,8,11,15,10
231313,8,8,11,15,10
231314,8,8,11,15,10
231315,8,8,11,15,10
231316,8,8,11,15,10
231318,8,8,11,15,10
231319,8,8,11,15,10
231320,8,8,11,15,10
231321,8,8,11,15,10
231322,8,8,11,15,10
231323,8,8,11,15,10
231324,8,8,11,15,10
231325,8,8,11,15,10
231326,8,8,11,15,10
231327,8,8,11,15,10
231328,8,8,11,15,10
231329,8,8,11,15,10
231330,8,8,11,15,10
231331,8,8,11,15,10
231332,8,8,11,15,10
231333,8,8,11,15,10
231337,8,8,11,15,10
231338,8,8,11,15,10
231339,8,8,11,15,10
231340,8,8,11,15,10
233300,,,,,
234006,,,,,
234011,,,,,
234021,,,,,
234023,,,,,
234025,,,,,
234026,,,,,
234030,,,,,
234035,,,,,
234038,,,,,
234040,,,,,
234041,,,,,
234042,,,,,
234043,,,,,
234044,,,,,
234045,,,,,
234046,,,,,
234047,,,,,
240001,8,8,11,15,10
240002,8,8,11,15,10
240004,8,8,11,15,10
240006,8,8,11,15,10
240010,8,8,11,15,10
240014,8,8,11,15,10
240018,8,8,11,15,10
240019,8,8,11,15,10
240020,8,8,11,15,10
240022,8,8,11,15,10
24002F,8,8,11,15,10
240030,8,8,11,15,10
240036,8,8,11,15,10
240038,8,8,11,15,10
24003F,8,8,11,15,10
240040,8,8,11,15,10
240043,8,8,11,15,10
240044,8,8,11,15,10
240047,8,8,11,15,10
240050,8,8,11,15,10
240052,8,8,11,15,10
240053,8,8,11,15,10
240056,8,8,11,15,10
240057,8,8,11,15,10
240064,8,8,11,15,10
240066,8,8,11,15,10
240069,8,8,11,15,10
240071,8,8,11,15,10
240075,8,8,11,15,10
240076,8,8,11,15,10
240078,8,8,11,15,10
240080,8,8,11,15,10
240084,8,8,11,15,10
240088,8,8,11,15,10
240093,8,8,11,15,10
240100,8,8,11,15,10
240101,8,8,11,15,10
240104,8,8,11,15,10
240106,8,8,11,15,10
240115,8,8,11,15,10
240141,8,8,11,15,10
240166,8,8,11,15,10
240187,8,8,11,15,10
240206,8,8,11,15,10
240207,8,8,11,15,10
240210,8,8,11,15,10
240213,8,8,11,15,10
240214,8,8,11,15,10
240779,,,,,
241301,8,8,11,15,10
241302,8,8,11,15,10
241303,8,8,11,15,10
241304,8,8,11,15,10
241305,8,8,11,15,10
241306,8,8,11,15,10
241308,8,8,11,15,10
241309,8,8,11,15,10
241311,8,8,11,15,10
241312,8,8,11,15,10
241313,8,8,11,15,10
241314,8,8,11,15,10
241315,8,8,11,15,10
241316,8,8,11,15,10
241317,8,8,11,15,10
241318,8,8,11,15,10
241319,8,8,11,15,10
241320,8,8,11,15,10
241321,8,8,11,15,10
241322,8,8,11,15,10
241323,8,8,11,15,10
241325,8,8,11,15,10
241326,8,8,11,15,10
241327,8,8,11,15,10
241328,8,8,11,15,10
241329,8,8,11,15,10
241330,8,8,11,15,10
241332,8,8,11,15,10
241333,8,8,11,15,10
241334,8,8,11,15,10
241335,8,8,11,15,10
241336,8,8,11,15,10
241337,8,8,11,15,10
241338,8,8,11,15,10
241339,8,8,11,15,10
241340,8,8,11,15,10
241341,8,8,11,15,10
241342,8,8,11,15,10
241343,8,8,11,15,10
241344,8,8,11,15,10
241345,8,8,11,15,10
241346,8,8,11,15,10
241347,8,8,11,15,10
241348,8,8,11,15,10
241349,8,8,11,15,10
241350,8,8,11,15,10
241351,8,8,11,15,10
241353,8,8,11,15,10
241354,8,8,11,15,10
241355,8,8,11,15,10
241356,8,8,11,15,10
241357,8,8,11,15,10
241358,8,8,11,15,10
241359,8,8,11,15,10
241360,8,8,11,15,10
241361,8,8,11,15,10
241362,8,8,11,15,10
241363,8,8,11,15,10
241364,8,8,11,15,10
241365,8,8,11,15,10
241366,8,8,11,15,10
241367,8,8,11,15,10
241368,8,8,11,15,10
241369,8,8,11,15,10
241370,8,8,11,15,10
241371,8,8,11,15,10
241372,8,8,11,15,10
241373,8,8,11,15,10
241374,8,8,11,15,10
241375,8,8,11,15,10
241376,8,8,11,15,10
241377,8,8,11,15,10
241378,8,8,11,15,10
241379,8,8,11,15,10
241380,8,8,11,15,10
241381,8,8,11,15,10
243300,,,,,
243302,,,,,
244002,,,,,
244005,,,,,
244011,,,,,
244012,,,,,
244013,,,,,
244014,,,,,
244015,,,,,
244017,,,,,
244018,,,,,
250001,8,8,11,15,10
250002,8,8,11,15,10
250004,8,8,11,15,10
250006,8,8,11,15,10
250007,8,8,11,15,10
250009,8,8,11,15,10
250017,8,8,11,15,10
250018,8,8,11,15,10
250019,8,8,11,15,10
250020,8,8,11,15,10
250025,8,8,11,15,10
250027,8,8,11,15,10
250031,8,8,11,15,10
250034,8,8,11,15,10
250036,8,8,11,15,10
250038,8,8,11,15,10
250040,8,8,11,15,10
250042,8,8,11,15,10
250043,8,8,11,15,10
250044,8,8,11,15,10
250048,8,8,11,15,10
250049,8,8,11,15,10
250050,8,8,11,15,10
250057,8,8,11,15,10
250058,8,8,11,15,10
250061,8,8,11,15,10
250067,8,8,11,15,10
250069,8,8,11,15,10
250072,8,8,11,15,10
250077,8,8,11,15,10
250078,8,8,11,15,10
250081,8,8,11,15,10
250082,8,8,11,15,10
250084,8,8,11,15,10
250085,8,8,11,15,10
250093,8,8,11,15,10
250094,8,8,11,15,10
250095,8,8,11,15,10
250096,8,8,11,15,10
250097,8,8,11,15,10
250099,8,8,11,15,10
250100,8,8,11,15,10
250102,8,8,11,15,10
250104,8,8,11,15,10
250117,8,8,11,15,10
250123,8,8,11,15,10
250124,8,8,11,15,10
250127,8,8,11,15,10
250134,8,8,11,15,10
250136,8,8,11,15,10
250138,8,8,11,15,10
250141,8,8,11,15,10
250151,8,8,11,15,10
250152,8,8,11,15,10
250162,8,8,11,15,10
250167,8,8,11,15,10
250168,8,8,11,15,10
250172,8,8,11,15,10
250174,,,,,
25039F,,,,,
25042F,8,8,11,15,10
25043F,8,8,11,15,10
250780,,,,,
250781,,,,,
250782,,,,,
250783,,,,,
250784,,,,,
250785,,,,,
250786,,,,,
251300,8,8,11,15,10
251302,8,8,11,15,10
251304,8,8,11,15,10
251305,8,8,11,15,10
251307,,,,,
251308,8,8,11,15,10
251309,8,8,11,15,10
251312,8,8,11,15,10
251313,8,8,11,15,10
251315,8,8,11,15,10
251316,8,8,11,15,10
251317,8,8,11,15,10
251318,8,8,11,15,10
251319,8,8,11,15,10
251320,8,8,11,15,10
251322,8,8,11,15,10
251323,8,8,11,15,10
251324,8,8,11,15,10
251325,8,8,11,15,10
251326,8,8,11,15,10
251327,8,8,11,15,10
251330,8,8,11,15,10
251331,8,8,11,15,10
251333,8,8,11,15,10
251334,8,8,11,15,10
251335,8,8,11,15,10
251336,8,8,11,15,10
251337,8,8,11,15,10
251339,8,8,11,15,10
252013,,,,,
254005,,,,,
254007,,,,,
254008,,,,,
254009,,,,,
254010,,,,,
254011,,,,,
254012,,,,,
254013,,,,,
254014,,,,,
260001,8,8,11,15,10
260005,8,8,11,15,10
260006,8,8,11,15,10
260009,8,8,11,15,10
260011,8,8,11,15,10
260017,8,8,11,15,10
260020,8,8,11,15,10
260022,8,8,11,15,10
260023,8,8,11,15,10
260024,8,8,11,15,10
260025,8,8,11,15,10
260027,8,8,11,15,10
26002F,,,,,
260032,8,8,11,15,10
260034,8,8,11,15,10
260040,8,8,11,15,10
260048,8,8,11,15,10
26004F,8,8,11,15,10
260052,8,8,11,15,10
260057,8,8,11,15,10
260059,8,8,11,15,10
260061,8,8,11,15,10
260062,8,8,11,15,10
260065,8,8,11,15,10
260068,8,8,11,15,10
260070,8,8,11,15,10
260074,8,8,11,15,10
260077,8,8,11,15,10
260078,8,8,11,15,10
26007F,8,8,11,15,10
260081,8,8,11,15,10
260085,8,8,11,15,10
260091,8,8,11,15,10
260094,8,8,11,15,10
260095,8,8,11,15,10
260096,8,8,11,15,10
260097,8,8,11,15,10
26009F,8,8,11,15,10
260102,8,8,11,15,10
260104,8,8,11,15,10
260105,8,8,11,15,10
260108,8,8,11,15,10
260110,8,8,11,15,10
260113,8,8,11,15,10
260119,8,8,11,15,10
260137,8,8,11,15,10
260138,8,8,11,15,10
260141,8,8,11,15,10
260142,8,8,11,15,10
260160,8,8,11,15,10
260162,8,8,11,15,10
260163,8,8,11,15,10
260175,8,8,11,15,10
260176,8,8,11,15,10
260177,8,8,11,15,10
260179,8,8,11,15,10
260180,8,8,11,15,10
260183,8,8,11,15,10
260186,8,8,11,15,10
260190,8,8,11,15,10
260191,8,8,11,15,10
260193,8,8,11,15,10
260195,8,8,11,15,10
260200,8,8,11,15,10
260214,8,8,11,15,10
260216,8,8,11,15,10
260219,8,8,11,15,10
26023F,8,8,11,15,10
260779,,,,,
261301,8,8,11,15,10
261302,8,8,11,15,10
261303,8,8,11,15,10
261305,8,8,11,15,10
261306,8,8,11,15,10
261307,8,8,11,15,10
261308,8,8,11,15,10
261309,8,8,11,15,10
261310,8,8,11,15,10
261311,8,8,11,15,10
261312,8,8,11,15,10
261313,8,8,11,15,10
261314,8,8,11,15,10
261316,8,8,11,15,10
261317,8,8,11,15,10
261318,8,8,11,15,10
261319,8,8,11,15,10
261320,8,8,11,15,10
261321,8,8,11,15,10
261322,8,8,11,15,10
261323,8,8,11,15,10
261324,8,8,11,15,10
261325,8,8,11,15,10
261327,8,8,11,15,10
261328,8,8,11,15,10
261329,8,8,11,15,10
261330,8,8,11,15,10
261331,8,8,11,15,10
261332,8,8,11,15,10
261333,8,8,11,15,10
261335,8,8,11,15,10
261336,8,8,11,15,10
261337,8,8,11,15,10
261338,8,8,11,15,10
261340,8,8,11,15,10
263301,,,,,
263302,,,,,
263303,,,,,
263304,,,,,
264004,,,,,
264005,,,,,
264007,,,,,
264008,,,,,
264010,,,,,
264012,,,,,
264020,,,,,
264024,,,,,
264031,,,,,
264032,,,,,
264033,,,,,
264034,,,,,
264035,,,,,
270003,8,8,11,15,10
270004,8,8,11,15,10
270012,8,8,11,15,10
270014,8,8,11,15,10
270017,8,8,11,15,10
270023,8,8,11,15,10
27003F,8,8,11,15,10
270049,8,8,11,15,10
270051,8,8,11,15,10
270057,8,8,11,15,10
270074,8,8,11,15,10
270086,8,8,11,15,10
271300,8,8,11,15,10
271301,8,8,11,15,10
271302,8,8,11,15,10
271303,8,8,11,15,10
271304,8,8,11,15,10
271305,8,8,11,15,10
271306,8,8,11,15,10
271307,8,8,11,15,10
271308,8,8,11,15,10
271309,8,8,11,15,10
271310,8,8,11,15,10
271311,8,8,11,15,10
271312,8,8,11,15,10
271313,8,8,11,15,10
271314,8,8,11,15,10
271315,,,,,
271316,8,8,11,15,10
271317,8,8,11,15,10
271318,8,8,11,15,10
271319,8,8,11,15,10
271320,8,8,11,15,10
271321,8,8,11,15,10
271322,8,8,11,15,10
271323,8,8,11,15,10
271324,8,8,11,15,10
271325,8,8,11,15,10
271326,8,8,11,15,10
271327,8,8,11,15,10
271328,8,8,11,15,10
271329,8,8,11,15,10
271330,8,8,11,15,10
271331,8,8,11,15,10
271332,8,8,11,15,10
271333,8,8,11,15,10
271334,8,8,11,15,10
271335,8,8,11,15,10
271336,8,8,11,15,10
271337,8,8,11,15,10
271338,8,8,11,15,10
271339,8,8,11,15,10
271340,8,8,11,15,10
271341,8,8,11,15,10
271342,8,8,11,15,10
271343,8,8,11,15,10
271344,8,8,11,15,10
271345,8,8,11,15,10
271346,8,8,11,15,10
271347,8,8,11,15,10
271348,8,8,11,15,10
271389,8,8,11,15,10
274004,,,,,
280003,8,8,11,15,10
280009,8,8,11,15,10
280013,8,8,11,15,10
280020,8,8,11,15,10
280023,8,8,11,15,10
280032,8,8,11,15,10
280040,8,8,11,15,10
280059,8,8,11,15,10
280060,8,8,11,15,10
280061,8,8,11,15,10
280065,8,8,11,15,10
28006F,8,8,11,15,10
280077,8,8,11,15,10
280081,8,8,11,15,10
280105,8,8,11,15,10
280111,8,8,11,15,10
280125,8,8,11,15,10
280127,8,8,11,15,10
280128,8,8,11,15,10
280129,8,8,11,15,10
280130,8,8,11,15,10
280131,8,8,11,15,10
280132,8,8,11,15,10
280133,8,8,11,15,10
280134,8,8,11,15,10
280139,8,8,11,15,10
280779,,,,,
281300,8,8,11,15,10
281301,8,8,11,15,10
281302,8,8,11,15,10
281303,8,8,11,15,10
281304,8,8,11,15,10
281305,8,8,11,15,10
281306,8,8,11,15,10
281307,8,8,11,15,10
281308,8,8,11,15,10
281309,8,8,11,15,10
281310,8,8,11,15,10
281311,8,8,11,15,10
281312,8,8,11,15,10
281313,8,8,11,15,10
281314,8,8,11,15,10
281315,8,8,11,15,10
281316,8,8,11,15,10
281318,8,8,11,15,10
281319,8,8,11,15,10
281320,8,8,11,15,10
281322,8,8,11,15,10
281323,8,8,11,15,10
281324,8,8,11,15,10
281325,8,8,11,15,10
281326,8,8,11,15,10
281327,8,8,11,15,10
281328,8,8,11,15,10
281329,8,8,11,15,10
281331,8,8,11,15,10
281332,8,8,11,15,10
281333,8,8,11,15,10
281334,8,8,11,15,10
281335,8,8,11,15,10
281336,8,8,11,15,10
281338,8,8,11,15,10
281339,8,8,11,15,10
281340,8,8,11,15,10
281341,8,8,11,15,10
281342,8,8,11,15,10
281343,8,8,11,15,10
281344,8,8,11,15,10
281345,8,8,11,15,10
281346,8,8,11,15,10
281347,8,8,11,15,10
281348,8,8,11,15,10
281349,8,8,11,15,10
281350,8,8,11,15,10
281351,8,8,11,15,10
281352,8,8,11,15,10
281353,8,8,11,15,10
281354,8,8,11,15,10
281355,8,8,11,15,10
281356,8,8,11,15,10
281357,8,8,11,15,10
281358,8,8,11,15,10
281359,8,8,11,15,10
281360,8,8,11,15,10
281361,8,8,11,15,10
281362,8,8,11,15,10
281363,8,8,11,15,10
281364,8,8,11,15,10
281365,8,8,11,15,10
283300,,,,,
283301,,,,,
284003,,,,,
284009,,,,,
290001,8,8,11,15,10
290003,8,8,11,15,10
290005,8,8,11,15,10
290007,8,8,11,15,10
290008,8,8,11,15,10
290009,8,8,11,15,10
290012,8,8,11,15,10
290019,8,8,11,15,10
29001F,,,,,
290021,8,8,11,15,10
29002F,8,8,11,15,10
290032,8,8,11,15,10
290039,8,8,11,15,10
290041,8,8,11,15,10
290042,,,,,
290045,8,8,11,15,10
290046,8,8,11,15,10
290047,8,8,11,15,10
290049,8,8,11,15,10
29004F,8,8,11,15,10
290053,8,8,11,15,10
290054,8,8,11,15,10
290057,8,8,11,15,10
290058,8,8,11,15,10
290062,8,8,11,15,10
291300,8,8,11,15,10
291301,8,8,11,15,10
291302,8,8,11,15,10
291303,8,8,11,15,10
291304,8,8,11,15,10
291306,8,8,11,15,10
291307,8,8,11,15,10
291308,8,8,11,15,10
291309,8,8,11,15,10
291311,8,8,11,15,10
291312,8,8,11,15,10
291313,8,8,11,15,10
291314,8,8,11,15,10
294000,,,,,
294002,,,,,
294010,,,,,
294011,,,,,
294012,,,,,
294013,,,,,
294015,,,,,
294016,,,,,
300001,8,8,11,15,10
300003,8,8,11,15,10
300005,8,8,11,15,10
300011,8,8,11,15,10
300012,8,8,11,15,10
300014,8,8,11,15,10
300017,8,8,11,15,10
300018,8,8,11,15,10
300019,8,8,11,15,10
300020,8,8,11,15,10
300023,8,8,11,15,10
300029,8,8,11,15,10
300034,8,8,11,15,10
301300,8,8,11,15,10
301301,8,8,11,15,10
301302,8,8,11,15,10
301303,8,8,11,15,10
301304,8,8,11,15,10
301305,8,8,11,15,10
301306,8,8,11,15,10
301307,8,8,11,15,10
301308,8,8,11,15,10
301309,8,8,11,15,10
301310,8,8,11,15,10
301311,8,8,11,15,10
301312,8,8,11,15,10
304000,,,,,
304001,,,,,
310001,8,8,11,15,10
310002,8,8,11,15,10
310003,8,8,11,15,10
310005,8,8,11,15,10
310006,8,8,11,15,10
310008,8,8,11,15,10
310009,8,8,11,15,10
310010,8,8,11,15,10
310011,8,8,11,15,10
310012,8,8,11,15,10
310014,8,8,11,15,10
310015,8,8,11,15,10
310016,8,8,11,15,10
310017,8,8,11,15,10
310019,8,8,11,15,10
31001F,8,8,11,15,10
310022,8,8,11,15,10
310024,8,8,11,15,10
310025,8,8,11,15,10
310027,8,8,11,15,10
310028,8,8,11,15,10
310029,8,8,11,15,10
310031,8,8,11,15,10
310032,8,8,11,15,10
310034,8,8,11,15,10
310038,8,8,11,15,10
310039,8,8,11,15,10
310040,8,8,11,15,10
310041,8,8,11,15,10
310044,8,8,11,15,10
310045,8,8,11,15,10
310047,8,8,11,15,10
310048,8,8,11,15,10
310050,8,8,11,15,10
310051,8,8,11,15,10
310052,8,8,11,15,10
310054,8,8,11,15,10
310057,8,8,11,15,10
310058,8,8,11,15,10
310060,8,8,11,15,10
310061,8,8,11,15,10
310064,8,8,11,15,10
310069,8,8,11,15,10
310070,8,8,11,15,10
310073,8,8,11,15,10
310074,8,8,11,15,10
310075,8,8,11,15,10
310076,8,8,11,15,10
310083,8,8,11,15,10
310084,8,8,11,15,10
310086,8,8,11,15,10
310092,8,8,11,15,10
310096,8,8,11,15,10
310108,8,8,11,15,10
310110,8,8,11,15,10
310111,8,8,11,15,10
310112,8,8,11,15,10
310113,8,8,11,15,10
310115,8,8,11,15,10
310118,8,8,11,15,10
310119,8,8,11,15,10
310130,8,8,11,15,10
312024,,,,,
313300,,,,,
313302,,,,,
314001,,,,,
314005,,,,,
314011,,,,,
314012,,,,,
314013,,,,,
314016,,,,,
314018,,,,,
314019,,,,,
314020,,,,,
314021,,,,,
314022,,,,,
314023,,,,,
314024,,,,,
314027,,,,,
320001,8,8,11,15,10
320002,8,8,11,15,10
320004,8,8,11,15,10
320005,8,8,11,15,10
320006,8,8,11,15,10
320009,8,8,11,15,10
320011,8,8,11,15,10
320017,8,8,11,15,10
320018,8,8,11,15,10
320021,8,8,11,15,10
320022,8,8,11,15,10
320030,8,8,11,15,10
320033,8,8,11,15,10
320057,8,8,11,15,10
320059,8,8,11,15,10
32005F,8,8,11,15,10
320060,8,8,11,15,10
320061,8,8,11,15,10
320062,8,8,11,15,10
320063,8,8,11,15,10
320065,8,8,11,15,10
320074,8,8,11,15,10
320084,8,8,11,15,10
320085,8,8,11,15,10
320086,8,8,11,15,10
320090,8,8,11,15,10
320091,8,8,11,15,10
320779,,,,,
321300,8,8,11,15,10
321301,8,8,11,15,10
321302,8,8,11,15,10
321304,8,8,11,15,10
321305,8,8,11,15,10
321306,8,8,11,15,10
321307,8,8,11,15,10
321308,8,8,11,15,10
321309,8,8,11,15,10
321310,8,8,11,15,10
321311,8,8,11,15,10
321312,8,8,11,15,10
321313,8,8,11,15,10
324010,,,,,
324012,,,,,
324013,,,,,
324014,,,,,
330005,8,8,11,15,10
330006,8,8,11,15,10
330009,8,8,11,15,10
330011,8,8,11,15,10
330013,8,8,11,15,10
330014,8,8,11,15,10
330019,8,8,11,15,10
330023,8,8,11,15,10
330024,8,8,11,15,10
330027,8,8,11,15,10
330028,8,8,11,15,10
330030,8,8,11,15,10
330033,8,8,11,15,10
330043,8,8,11,15,10
330044,8,8,11,15,10
330045,8,8,11,15,10
330046,8,8,11,15,10
330047,8,8,11,15,10
330049,8,8,11,15,10
330055,8,8,11,15,10
330056,8,8,11,15,10
330057,8,8,11,15,10
330058,8,8,11,15,10
330059,8,8,11,15,10
330060,8,8,11,15,10
330065,8,8,11,15,10
330073,8,8,11,15,10
330074,8,8,11,15,10
330078,8,8,11,15,10
330079,8,8,11,15,10
330080,8,8,11,15,10
330085,8,8,11,15,10
330086,8,8,11,15,10
330090,8,8,11,15,10
330094,8,8,11,15,10
330096,8,8,11,15,10
33009F,8,8,11,15,10
330100,8,8,11,15,10
330101,8,8,11,15,10
330102,8,8,11,15,10
330103,8,8,11,15,10
330104,8,8,11,15,10
330106,8,8,11,15,10
330107,8,8,11,15,10
330111,8,8,11,15,10
330115,8,8,11,15,10
330119,8,8,11,15,10
33011F,8,8,11,15,10
330125,8,8,11,15,10
330126,8,8,11,15,10
330127,8,8,11,15,10
330128,8,8,11,15,10
33012F,8,8,11,15,10
330135,8,8,11,15,10
330136,8,8,11,15,10
330140,8,8,11,15,10
330141,8,8,11,15,10
330151,8,8,11,15,10
330153,8,8,11,15,10
330157,8,8,11,15,10
330158,8,8,11,15,10
33015F,8,8,11,15,10
330160,8,8,11,15,10
330162,8,8,11,15,10
330164,8,8,11,15,10
330166,8,8,11,15,10
330169,8,8,11,15,10
33016F,8,8,11,15,10
330175,8,8,11,15,10
33017F,8,8,11,15,10
330180,8,8,11,15,10
330181,8,8,11,15,10
330182,8,8,11,15,10
330184,8,8,11,15,10
330185,8,8,11,15,10
330188,8,8,11,15,10
330191,8,8,11,15,10
330193,8,8,11,15,10
330194,8,8,11,15,10
330195,8,8,11,15,10
330196,8,8,11,15,10
330197,8,8,11,15,10
330198,8,8,11,15,10
330199,8,8,11,15,10
33019F,8,8,11,15,10
330202,8,8,11,15,10
330203,8,8,11,15,10
330204,8,8,11,15,10
330205,8,8,11,15,10
330208,8,8,11,15,10
33020F,8,8,11,15,10
330214,8,8,11,15,10
330215,8,8,11,15,10
330218,8,8,11,15,10
330219,8,8,11,15,10
330221,8,8,11,15,10
330222,8,8,11,15,10
330224,8,8,11,15,10
330226,8,8,11,15,10
330229,8,8,11,15,10
330231,8,8,11,15,10
330233,8,8,11,15,10
330234,8,8,11,15,10
330235,8,8,11,15,10
330238,8,8,11,15,10
330239,8,8,11,15,10
330240,8,8,11,15,10
330241,8,8,11,15,10
330246,8,8,11,15,10
33024F,8,8,11,15,10
330250,8,8,11,15,10
330259,8,8,11,15,10
33025F,,,,,
330261,8,8,11,15,10
330264,8,8,11,15,10
330265,8,8,11,15,10
330267,8,8,11,15,10
330270,8,8,11,15,10
330273,8,8,11,15,10
330276,8,8,11,15,10
330277,8,8,11,15,10
330279,8,8,11,15,10
330285,8,8,11,15,10
330286,8,8,11,15,10
330304,8,8,11,15,10
330307,8,8,11,15,10
330331,8,8,11,15,10
330332,8,8,11,15,10
330350,8,8,11,15,10
330386,8,8,11,15,10
330393,8,8,11,15,10
330394,8,8,11,15,10
330395,8,8,11,15,10
330396,8,8,11,15,10
330399,8,8,11,15,10
330401,8,8,11,15,10
330405,8,8,11,15,10
330406,8,8,11,15,10
330411,8,8,11,15,10
330799,,,,,
330800,,,,,
331301,8,8,11,15,10
331302,8,8,11,15,10
331303,8,8,11,15,10
331304,8,8,11,15,10
331305,8,8,11,15,10
331309,8,8,11,15,10
331310,8,8,11,15,10
331311,8,8,11,15,10
331312,8,8,11,15,10
331313,8,8,11,15,10
331314,8,8,11,15,10
331315,8,8,11,15,10
331316,8,8,11,15,10
331317,8,8,11,15,10
331318,,,,,
331319,8,8,11,15,10
331320,8,8,11,15,10
331321,8,8,11,15,10
331322,8,8,11,15,10
331323,8,8,11,15,10
333301,,,,,
334001,,,,,
334002,,,,,
334003,,,,,
334004,,,,,
334009,,,,,
334012,,,,,
334013,,,,,
334015,,,,,
334020,,,,,
334021,,,,,
334022,,,,,
334026,,,,,
334027,,,,,
334043,,,,,
334045,,,,,
334046,,,,,
334048,,,,,
334049,,,,,
334052,,,,,
334053,,,,,
334054,,,,,
334060,,,,,
334061,,,,,
334063,,,,,
334064,,,,,
334065,,,,,
334066,,,,,
334067,,,,,
